Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification, Estimated Income , Superannuation Savings ,Amount of Credit Cards, Credit Card Balance , Bank Loans , Bank Deposits , Checking Accounts , Saving Accounts , Foreign Currency Account , Business Lending ,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND23112,Arthur Mitchell,40,33558,26-06-1996,Roy Rice,Asian,Programmer Analyst II,Mid,Silver," $464,731.12 "," $52,498.90 ",3, $201.13 ," $2,252,516.18 "," $3,170,634.08 "," $1,163,903.65 "," $497,267.80 "," $82,766.64 "," $3,825,961.94 ",0,5,2,1,3
IND93187,Joshua Green,32,8786,3/11/2020,Victor Ramos,Asian,Financial Analyst,Mid,Silver," $103,645.13 "," $12,807.68 ",3, $315.52 ," $75,436.92 "," $195,183.26 "," $203,794.28 "," $99,887.90 "," $13,910.95 "," $166,460.95 ",0,1,3,1,4
IND35276,Jeffrey Edwards,77,30391,1/8/2005,Joshua Little,Australian,Accounting Assistant III,High,Jade," $347,361.13 "," $40,479.12 ",1," $1,948.72 "," $118,671.54 "," $431,263.66 "," $499,357.92 "," $177,499.04 "," $17,560.51 "," $944,809.75 ",0,4,3,1,8
IND52692,Doris Carroll,51,12576,27-03-1995,Keith Griffin,Asian,Senior Developer,Low,Silver," $87,143.84 "," $19,565.65 ",2," $1,164.74 "," $399,335.51 "," $476,989.04 "," $303,538.48 "," $149,745.65 "," $48,907.29 "," $415,459.69 ",3,2,3,2,9
IND92250,Steve Peters,60,41581,8/10/2006,Benjamin Kim,American,Staff Accountant IV,High,Jade," $35,192.71 "," $13,999.46 ",3," $3,474.81 "," $265,143.35 "," $862,058.45 "," $298,404.85 "," $434,013.28 "," $22,859.40 "," $406,651.80 ",2,1,3,1,10
IND42511,Annie Washington,25,25175,29-08-2001,Frank Brown,Australian,Administrative Assistant I,Mid,Jade," $291,604.58 "," $72,974.08 ",1," $3,032.63 "," $1,882,435.78 "," $94,983.71 "," $44,992.28 "," $29,128.34 "," $67,470.08 "," $1,139,808.41 ",2,5,3,1,11
IND88769,Roger Rose,34,801,12/8/2015,Jerry Green,European,Account Representative III,Low,Gold," $106,468.98 "," $20,277.27 ",1," $1,540.27 "," $67,922.59 "," $267,912.34 "," $233,343.00 "," $230,577.45 "," $3,653.11 "," $529,449.63 ",1,1,3,2,12
IND34775,Dennis Hart,51,10084,4/3/2017,Jonathan Hawkins,Australian,Biostatistician III,High,Jade," $452,587.98 "," $46,947.10 ",1," $8,298.25 "," $1,511,425.06 "," $936,493.67 "," $442,025.01 "," $211,947.25 "," $44,945.69 "," $2,893,659.63 ",3,5,3,2,13
IND89996,Mark Hicks,50,30093,8/5/2010,Jeremy Vasquez,European,Web Designer IV,Mid,Silver," $84,560.85 "," $41,988.42 ",3," $5,094.57 "," $750,123.76 "," $628,956.63 "," $647,187.26 "," $309,282.59 "," $10,685.34 "," $725,223.24 ",2,4,4,2,14
IND64241,Shirley Gilbert,37,40635,10/3/2008,Jeremy Vasquez,Asian,Geologist II,High,Silver," $179,780.60 "," $36,389.68 ",1, $979.34 ," $275,392.11 "," $166,278.85 "," $229,464.81 "," $96,907.31 "," $5,632.93 "," $215,303.46 ",2,2,4,2,15
IND87995,Joshua Frazier,66,22283,8/9/2005,Phillip Peters,Asian,Media Manager I,Low,Platinum," $452,924.39 "," $66,014.60 ",1," $10,513.17 "," $1,421,149.00 "," $1,848,766.47 "," $667,223.99 "," $831,249.89 "," $108,653.23 "," $633,801.55 ",0,4,3,1,1
IND40619,Donna Fox,35,13117,9/6/2021,Dennis Ruiz,Australian,Database Administrator III,High,Platinum," $394,018.58 "," $10,300.29 ",3," $2,433.90 "," $209,188.24 "," $152,238.45 "," $63,902.56 "," $91,794.15 "," $44,748.60 "," $557,429.66 ",0,4,1,1,2
IND83760,Amy Gomez,80,2875,2/4/2006,James Castillo,American,Database Administrator IV,High,Jade," $280,497.83 "," $35,418.65 ",1," $1,336.15 "," $521,602.55 "," $160,756.05 "," $133,963.37 "," $181,743.64 ", $366.28 ," $675,118.31 ",2,4,2,1,3
IND70928,John Riley,19,14000,31-07-2020,Paul Holmes,European,Paralegal,Mid,Gold," $169,503.63 "," $12,138.51 ",1," $1,358.24 "," $1,115,260.68 "," $686,288.95 "," $242,219.63 "," $334,493.77 "," $22,528.13 "," $97,121.60 ",2,2,3,2,4
IND38406,Jennifer Sims,59,4193,30-09-2021,George Lewis,Australian,Nurse,Mid,Jade," $112,823.20 "," $8,768.00 ",2, $665.60 ," $274,672.40 "," $407,859.60 "," $130,515.07 "," $199,688.06 "," $36,479.60 "," $876,854.00 ",2,1,4,2,5
IND37475,Mark Garrett,59,25258,3/10/2001,Anthony Simpson,European,Help Desk Operator,High,Jade," $77,915.62 "," $67,612.16 ",1," $6,047.43 "," $515,246.09 "," $871,132.94 "," $189,682.17 "," $364,119.52 "," $56,082.22 "," $275,673.13 ",3,4,1,2,6
IND46069,Ruth Mitchell,20,16950,26-12-2003,Joe Price,European,Programmer Analyst II,High,Platinum," $116,590.79 "," $38,810.35 ",2," $4,881.50 "," $398,191.49 "," $1,393,024.72 "," $737,483.68 "," $342,169.01 "," $66,497.14 "," $951,852.74 ",2,5,1,2,7
IND84868,Peter Foster,40,4610,2/7/2007,Keith Griffin,American,Computer Systems Analyst III,High,Silver," $54,649.32 "," $24,291.12 ",2," $3,712.26 "," $697,889.00 "," $1,542,258.00 "," $749,708.75 "," $359,860.20 "," $49,325.67 "," $951,282.06 ",3,1,1,1,8
IND53486,Philip Fuller,78,31441,21-10-2020,Bobby Burton,Asian,Sales Associate,Low,Silver," $130,303.80 "," $63,305.20 ",3," $4,553.58 "," $327,538.77 "," $154,279.10 "," $199,804.09 "," $45,145.61 "," $48,332.23 "," $161,678.35 ",1,5,2,1,9
IND18304,Emily Bishop,48,491,16-12-2003,Anthony Simpson,American,Software Engineer II,Low,Jade," $435,965.85 "," $27,665.40 ",1," $1,785.84 "," $588,309.12 "," $298,830.63 "," $292,854.02 "," $167,643.98 "," $35,978.88 "," $408,969.96 ",2,4,2,1,10
IND47238,Amy Powell,67,17906,7/6/2015,Dennis Morris,Asian,Sales Representative,Low,Platinum," $186,960.09 "," $44,350.86 ",1," $3,059.34 "," $546,974.99 "," $339,973.41 "," $428,114.66 "," $161,172.58 "," $8,286.80 "," $369,822.80 ",1,4,3,1,11
IND97355,Jimmy Gordon,80,15772,2/11/2007,Douglas Tucker,American,Human Resources Assistant III,High,Jade," $249,247.90 "," $23,695.98 ",1," $5,708.06 "," $384,541.78 "," $711,965.60 "," $221,759.78 "," $445,036.86 "," $35,409.48 "," $577,821.18 ",1,2,3,2,12
IND77366,Clarence Foster,51,10078,3/12/2009,Joe Hanson,American,Budget/Accounting Analyst I,High,Jade," $61,572.93 "," $22,273.86 ",3," $3,102.70 "," $1,093,201.31 "," $176,252.26 "," $69,021.86 "," $57,485.35 "," $24,617.99 "," $746,369.82 ",3,1,3,1,13
IND46865,Jesse Hughes,70,39048,23-09-1995,Dennis Morris,American,Media Manager I,Mid,Jade," $142,319.85 "," $21,429.66 ",1," $3,573.90 "," $730,441.53 "," $459,302.34 "," $240,763.32 "," $102,417.01 "," $32,473.18 "," $1,526,808.27 ",1,2,3,1,14
IND32633,Gerald Lee,56,33032,29-11-2020,Paul Larson,European,Database Administrator II,High,Jade," $169,516.59 "," $41,713.60 ",1," $4,112.75 ", $-   ," $1,517,817.47 "," $962,518.40 "," $181,891.30 "," $50,582.20 "," $570,214.91 ",3,2,3,2,15
IND37253,Ruby Russell,38,22542,8/7/1996,Jerry Green,European,Web Designer II,High,Gold," $221,535.36 "," $45,449.60 ",1," $5,489.02 "," $744,578.39 "," $259,142.88 "," $124,246.58 "," $163,828.00 "," $22,263.25 "," $126,688.87 ",3,3,3,1,16
IND66559,Frances Harrison,81,17648,5/9/2014,Joe Price,African,Biostatistician I,High,Silver," $394,720.77 "," $52,648.05 ",1, $309.35 ," $439,377.44 "," $342,667.57 "," $342,667.57 "," $177,132.78 ", $294.57 ," $990,902.09 ",2,4,3,2,17
IND62312,Peter Reid,80,30284,15-11-2019,Jeremy Vasquez,Asian,VP Quality Control,High,Silver," $228,140.83 "," $52,079.72 ",2," $2,337.85 "," $217,282.07 "," $103,753.79 "," $101,964.93 "," $71,536.45 "," $37,695.35 "," $81,631.26 ",1,3,4,1,18
IND59076,Matthew Morgan,21,28331,20-05-2001,Anthony Simpson,American,Automation Specialist III,Mid,Silver," $184,260.29 "," $19,082.67 ",3," $1,897.10 "," $336,147.63 ", $-   , $-   , $-   ," $44,824.21 "," $1,552,857.18 ",3,2,4,2,19
IND23792,Brian Lawrence,33,10353,16-03-2005,Anthony Simpson,Australian,Data Coordiator,High,Platinum," $40,845.84 "," $22,674.99 ",1," $3,423.67 "," $687,135.83 "," $914,994.54 "," $359,687.51 "," $160,092.49 "," $66,224.72 "," $1,168,043.92 ",3,2,3,1,20
IND18657,Roger GoPKRales,20,13821,22-10-2001,Victor Martinez,European,Programmer Analyst I,High,Silver," $139,358.03 "," $11,286.88 ",1, $213.26 ," $231,925.55 "," $286,708.17 "," $268,210.87 "," $106,821.92 "," $30,905.16 "," $836,814.73 ",0,2,1,2,21
IND55471,Margaret Carroll,24,313,30-09-1999,Shawn Long,European,Engineer II,High,Jade," $270,692.57 "," $38,827.10 ",1," $1,345.56 "," $835,384.76 "," $1,263,252.44 "," $400,543.46 "," $545,047.21 "," $54,201.30 "," $770,874.70 ",3,2,2,1,22
IND28379,Jonathan Weaver,28,36599,3/11/2006,Benjamin Kim,American,Office Assistant II,High,Gold," $54,700.24 "," $29,622.40 ",1," $3,541.35 "," $265,582.10 "," $435,820.85 "," $201,648.45 "," $77,862.32 "," $15,949.75 "," $893,129.83 ",2,1,3,1,1
IND29049,Joe Garcia,36,24484,18-06-2008,Chris Armstrong,Asian,Marketing Assistant,Low,Silver," $411,125.76 "," $9,998.40 ",3," $3,822.75 "," $653,284.30 "," $280,994.88 "," $142,594.42 "," $177,152.59 "," $7,156.67 "," $1,239,015.99 ",3,3,4,1,2
IND22892,Marie Medina,29,38952,28-08-2020,Anthony Torres,European,Database Administrator I,High,Gold," $126,016.12 "," $31,082.22 ",2, $732.66 ," $203,806.66 "," $33,299.91 "," $33,820.23 "," $10,562.32 "," $43,534.26 "," $905,489.57 ",2,3,1,1,3
IND92064,Jean Crawford,29,36787,30-10-2021,Anthony Berry,Asian,Web Developer I,Mid,Silver," $169,727.32 "," $53,766.30 ",2," $2,239.10 "," $398,582.88 "," $267,088.44 "," $121,760.90 "," $322,509.29 "," $45,080.06 "," $1,048,504.72 ",2,2,1,1,4
IND54924,Ralph Boyd,75,36121,10/3/2010,Jesse Evans,Australian,Environmental Tech,High,Jade," $209,992.76 "," $16,531.71 ",2," $2,378.68 "," $546,984.40 "," $1,146,228.68 "," $501,475.05 "," $253,284.70 "," $5,082.39 "," $1,261,583.55 ",1,2,1,2,8
IND87020,Eugene Fuller,70,13519,8/10/2002,Paul Larson,European,Software Engineer IV,Mid,Silver," $466,402.02 "," $67,065.24 ",2," $3,628.30 "," $104,756.90 "," $237,131.98 "," $146,795.99 "," $154,474.55 "," $24,173.18 "," $136,213.73 ",3,5,2,1,9
IND70196,Teresa Nelson,44,33144,2/7/2005,Mark Montgomery,African,Structural Analysis Engineer,Low,Silver," $82,630.86 "," $23,365.26 ",1," $1,937.10 "," $806,062.44 "," $890,641.96 "," $608,985.95 "," $152,246.49 "," $28,605.38 "," $1,704,234.69 ",0,3,2,1,10
IND95448,Gary Jenkins,62,7672,7/3/2013,Patrick Graham,European,Research Assistant IV,Mid,Jade," $197,079.31 "," $4,499.20 ",1," $2,994.28 "," $174,709.53 "," $333,012.01 "," $208,132.51 "," $380,882.49 "," $20,689.51 "," $425,680.26 ",1,3,3,2,11
IND68024,Michelle Davis,26,13696,25-12-2015,Joshua Bennett,European,Media Manager II,Mid,Jade," $82,356.13 "," $27,260.90 ",1, $482.19 ," $332,169.78 "," $115,980.83 "," $161,935.49 "," $55,758.33 "," $9,475.15 "," $298,593.23 ",2,1,3,1,12
IND87284,Eugene Morales,79,30616,11/5/2010,Adam Hernandez,Asian,Budget/Accounting Analyst II,High,Gold," $119,002.98 "," $42,132.86 ",1," $8,976.81 "," $449,082.34 "," $532,750.14 "," $146,318.70 "," $260,897.50 "," $16,498.31 "," $1,261,270.80 ",2,3,3,2,13
IND60030,Roger Greene,30,13121,3/9/1996,Todd Roberts,Australian,Automation Specialist III,High,Silver," $164,075.79 "," $19,486.72 ",2," $2,610.70 "," $408,043.60 "," $304,826.37 "," $383,491.24 "," $98,429.42 "," $1,193.50 "," $663,236.27 ",1,2,3,1,14
IND88473,Margaret Washington,84,28151,5/9/2004,Jonathan Hawkins,American,Electrical Engineer,High,Jade," $154,599.34 "," $19,384.68 ",1," $2,164.41 "," $858,079.61 "," $2,264,886.40 "," $1,215,304.90 "," $719,976.08 "," $94,639.59 "," $1,048,858.39 ",2,5,3,1,15
IND48318,Helen Bradley,40,38500,12/8/2016,Chris Armstrong,European,Accounting Assistant IV,High,Jade," $311,977.56 "," $5,713.37 ",1," $2,022.24 "," $451,985.22 "," $1,397,639.79 "," $962,525.52 "," $288,362.10 "," $47,955.67 "," $1,789,597.76 ",0,2,3,1,1
IND27796,Justin Day,26,11908,27-11-2007,Roger Alexander,European,Assistant Professor,Mid,Silver," $149,541.00 "," $26,054.34 ",2," $2,337.96 "," $247,974.36 "," $430,087.04 "," $360,718.16 "," $64,096.84 "," $14,247.94 "," $477,028.12 ",1,1,3,2,2
IND91449,Jeremy Alexander,32,43082,12/7/2012,Paul Holmes,European,Human Resources Assistant I,High,Gold," $57,241.14 "," $18,617.20 ",1," $2,953.65 "," $196,928.90 "," $383,668.25 "," $168,814.03 "," $162,982.27 "," $28,674.10 "," $171,255.00 ",0,1,4,2,3
IND19945,Jason Allen,84,27603,15-02-2019,Ernest Rivera,Asian,Actuary,Mid,Jade," $40,099.99 "," $12,527.20 ",1," $4,019.53 "," $206,729.85 "," $303,177.14 "," $151,588.57 "," $81,560.59 "," $50,014.84 "," $711,181.70 ",2,2,4,2,4
IND23675,Keith Price,45,43206,24-09-2004,Joshua Bennett,European,VP Sales,Mid,Jade," $99,307.79 "," $15,352.04 ",2," $2,125.41 "," $334,195.32 "," $260,018.70 "," $156,805.17 "," $24,592.61 "," $9,826.81 "," $79,778.23 ",2,1,1,2,5
IND27188,Harry Weaver,77,42824,11/9/2020,Steve Diaz,Asian,Web Developer II,High,Jade," $30,532.88 "," $7,660.00 ",1," $1,443.49 "," $929,386.97 "," $1,646,094.21 "," $708,445.61 "," $206,699.42 "," $52,040.78 "," $1,296,770.46 ",3,1,2,2,6
IND76385,Christine Robertson,42,42929,4/8/2017,Anthony Torres,Australian,Software Engineer II,Mid,Gold," $97,862.34 "," $42,803.09 ",1, $361.24 ," $841,109.57 "," $403,053.66 "," $317,297.56 "," $117,057.07 "," $27,709.56 "," $401,526.79 ",3,2,3,2,7
IND50214,Brenda Murray,67,21340,31-10-2021,Victor Ramos,European,VP Quality Control,High,Jade," $298,069.65 "," $57,630.50 ",1," $1,967.73 "," $238,783.15 "," $563,604.79 "," $338,162.87 "," $433,715.56 "," $10,461.54 "," $670,696.73 ",2,3,4,2,8
IND86957,Patricia Burke,68,6267,6/6/2021,Dennis Ruiz,African,Accounting Assistant IV,High,Silver," $44,796.75 "," $11,829.50 ",1," $3,608.09 "," $306,349.22 "," $359,209.21 "," $187,551.71 "," $148,579.10 "," $47,774.71 "," $998,172.51 ",1,2,1,2,9
IND96568,Donald Allen,36,28072,18-08-2009,Steve Diaz,Asian,Research Nurse,Low,Jade," $174,889.48 "," $36,223.60 ",1, $746.20 ," $497,514.27 "," $554,546.14 "," $459,867.53 "," $266,182.15 "," $18,409.79 "," $226,629.44 ",3,2,1,1,10
IND74432,Fred Richardson,28,41029,4/11/2014,Mark Montgomery,Asian,Structural Analysis Engineer,Mid,Silver," $393,650.35 "," $41,991.38 ",1," $5,581.13 "," $166,158.24 "," $630,755.22 "," $227,071.88 "," $632,353.14 "," $19,709.52 "," $1,197,555.06 ",1,3,1,2,11
IND71551,Larry Ward,53,2864,21-09-2004,Nicholas Simmons,European,Nurse Practicioner,High,Jade," $144,148.44 "," $9,082.92 ",1, $794.53 ," $552,717.35 "," $651,520.20 "," $201,798.29 "," $378,515.94 "," $23,396.24 "," $590,584.60 ",2,2,2,1,12
IND85827,Frank Cruz,21,14946,27-12-2009,Roy Rice,European,Human Resources Assistant III,High,Jade," $439,928.18 "," $63,045.70 ",1," $6,965.24 "," $1,589,129.50 "," $953,947.79 "," $219,054.68 "," $550,957.84 "," $104,839.54 "," $2,311,407.14 ",3,3,2,2,13
IND20637,Craig Young,50,23011,2/2/2013,Anthony Torres,European,Engineer IV,High,Jade," $151,421.25 "," $4,918.00 ",3," $2,228.28 "," $192,468.15 "," $594,917.14 "," $262,275.30 "," $215,129.71 "," $22,225.14 "," $361,838.82 ",2,2,3,2,14
IND37323,Jeffrey Adams,37,4129,13-11-2006,Jesse Evans,Asian,Geologist I,High,Jade," $188,204.44 "," $41,312.98 ",1," $1,152.16 "," $459,810.55 "," $183,174.36 "," $269,941.16 "," $36,506.33 "," $4,446.56 "," $227,628.02 ",0,2,3,2,15
IND37456,Sean Weaver,24,20440,1/12/2000,Phillip Peters,Australian,Biostatistician II,Mid,Gold," $86,005.36 "," $18,062.40 ",1," $5,543.91 "," $818,029.82 "," $220,878.10 "," $104,387.59 "," $33,298.13 "," $11,336.02 "," $1,086,248.76 ",3,1,3,1,16
IND34064,Gregory Reyes,62,35585,31-01-2002,Roy Rice,American,Product Engineer,Mid,Platinum," $89,364.75 "," $39,622.00 ",1," $1,411.88 "," $294,246.88 "," $1,238,231.25 "," $614,162.70 "," $255,967.16 "," $46,099.38 "," $504,091.88 ",0,2,3,2,17
IND47756,Louis Hall,83,12057,5/8/2019,Steve Diaz,European,Software Test Engineer II,High,Gold," $330,149.93 "," $14,865.43 ",1, $384.89 ," $390,786.08 "," $501,416.02 "," $241,754.15 "," $164,750.98 "," $58,429.54 "," $274,437.53 ",0,3,3,1,18
IND99980,Marie Alvarez,47,25059,27-06-2018,Victor Martinez,European,Programmer III,Mid,Platinum," $89,200.25 "," $5,597.73 ",1," $2,191.56 "," $105,791.02 "," $309,048.59 "," $260,759.75 "," $277,660.84 "," $5,524.57 "," $96,138.11 ",0,1,3,2,19
IND51488,Denise Mason,34,4293,2/3/2016,Roy Rice,American,Director of Sales,High,Gold," $129,036.15 "," $9,152.55 ",2, $536.28 ," $395,870.81 "," $117,544.13 "," $44,852.37 "," $91,143.10 "," $7,191.56 "," $303,880.86 ",1,2,3,2,20
IND20002,Sean Palmer,72,41683,4/3/2004,Jesse Evans,Asian,Automation Specialist IV,Mid,Silver," $279,877.46 "," $47,796.45 ",1," $3,379.45 "," $288,749.23 "," $26,183.52 "," $12,902.03 "," $14,025.26 "," $5,133.53 "," $645,523.36 ",1,2,4,1,21
IND27704,Willie Henry,26,1523,25-04-2013,George Lewis,European,Human Resources Assistant II,High,Silver," $141,549.00 "," $30,838.50 ",2, $992.97 ," $900,799.23 "," $183,434.48 "," $88,120.49 "," $57,781.86 "," $30,755.55 "," $146,344.50 ",2,2,4,1,22
IND18899,Jennifer Butler,42,849,21-11-2016,Shawn Cook,Asian,Editor,High,Jade," $74,899.51 "," $14,461.16 ",1," $1,206.52 "," $108,088.12 "," $310,841.16 "," $155,420.58 "," $85,481.32 "," $19,600.28 "," $308,273.84 ",2,1,1,1,1
IND40674,Andrew Hudson,48,38349,11/2/2007,Joshua Little,European,Speech Pathologist,High,Silver," $63,218.12 "," $11,853.45 ",3," $1,878.42 "," $309,301.05 ", $-   , $-   , $-   ," $34,711.56 "," $264,123.13 ",3,2,2,2,2
IND49390,Craig Morgan,52,22708,16-09-2021,Jesse Evans,Asian,Geologist I,Mid,Jade," $199,522.90 "," $10,202.04 ",1," $5,646.66 "," $768,462.63 "," $914,288.18 "," $240,927.29 "," $309,004.70 "," $37,545.26 "," $851,385.72 ",2,2,3,1,3
IND58018,Louis Crawford,36,36561,3/10/2003,Victor Martinez,African,Staff Accountant IV,Mid,Silver," $332,158.75 "," $39,265.80 ",2," $4,983.89 "," $717,717.50 "," $302,394.07 "," $191,696.24 "," $69,685.63 "," $11,267.65 "," $417,029.98 ",0,2,4,2,4
IND31659,Carlos Howard,33,15606,9/8/2002,Steve Diaz,Asian,Database Administrator III,Mid,Gold," $236,135.04 "," $36,389.40 ",3, $678.97 ," $660,778.67 "," $1,667,020.54 "," $730,081.99 "," $321,236.07 "," $20,291.89 "," $1,944,674.45 ",0,2,1,1,8
IND62967,Joshua Riley,18,35638,18-05-2020,Donald Reynolds,European,Research Assistant IV,High,Jade," $95,425.40 "," $21,074.73 ",1," $5,764.87 "," $781,565.07 "," $1,651,345.59 "," $658,055.01 "," $542,709.14 "," $25,565.13 "," $1,380,915.02 ",1,2,1,2,9
IND85018,Sarah Porter,49,3747,14-03-2018,Ernest Rivera,European,Staff Accountant IV,Mid,Silver," $26,233.91 "," $4,819.50 ",1," $2,928.65 "," $293,246.33 "," $589,372.99 "," $292,210.14 "," $227,428.64 "," $8,724.90 "," $202,155.53 ",0,1,1,1,10
IND15294,Gregory Rivera,67,12094,5/4/2002,Anthony Torres,European,Dental Hygienist,High,Jade," $66,477.68 "," $7,540.83 ",2," $1,939.61 "," $232,533.11 "," $569,217.38 "," $359,745.38 "," $49,726.83 "," $21,058.31 "," $226,707.86 ",3,1,2,1,11
IND76668,Russell Arnold,32,40309,19-12-2021,Phillip Peters,American,Accounting Assistant I,High,Jade," $147,317.84 "," $20,100.96 ",1," $1,311.94 "," $204,350.01 "," $323,213.56 "," $92,725.20 "," $180,814.14 "," $33,590.35 "," $784,757.53 ",2,2,2,2,12
IND24384,Stephen Bennett,36,31717,26-02-2015,Keith Griffin,European,Database Administrator II,Low,Silver," $63,442.79 "," $14,667.84 ",1," $3,286.06 "," $331,693.91 "," $521,012.09 "," $109,686.76 "," $169,230.99 "," $38,674.27 "," $238,850.98 ",2,1,3,1,13
IND20755,Catherine Bell,30,32629,7/10/1996,Dennis Morris,American,Accounting Assistant I,High,Silver," $241,146.80 "," $11,445.84 ",1," $1,104.26 "," $95,355.84 "," $19,577.68 "," $24,549.79 "," $3,719.76 "," $32,380.69 "," $476,097.96 ",2,2,3,1,14
IND70347,Timothy Ortiz,29,15035,12/5/2005,Donald Reynolds,Asian,Nurse,Mid,Jade," $50,180.07 "," $30,793.46 ",1, $860.89 ," $332,227.16 "," $1,003,245.95 "," $441,680.60 "," $189,291.69 "," $55,879.36 "," $1,193,842.39 ",0,2,3,2,15
IND84219,Jimmy Wright,37,33784,3/2/2015,Jerry Green,European,Speech Pathologist,Mid,Platinum," $135,310.88 "," $16,960.05 ",2," $3,381.89 "," $444,838.53 "," $399,816.79 "," $138,779.38 "," $214,645.45 "," $49,777.10 "," $1,393,780.06 ",1,2,3,2,1
IND30192,Carolyn Alexander,28,11873,25-08-2000,Jerry Green,European,Quality Engineer,High,Jade," $31,882.91 "," $15,895.60 ",1," $1,935.07 "," $60,573.72 "," $108,607.09 "," $95,978.36 "," $19,700.82 "," $21,957.83 "," $84,417.26 ",0,1,3,1,2
IND27266,Christopher Murphy,55,4417,5/7/2018,Paul Larson,European,Health Coach II,High,Gold," $215,081.70 "," $10,420.92 ",2," $7,017.87 "," $1,476,984.80 "," $144,968.60 "," $41,419.60 "," $32,683.83 "," $6,734.30 "," $2,088,728.06 ",3,2,3,2,3
IND88327,Benjamin Alvarez,40,26793,15-04-2012,Donald Reynolds,European,Budget/Accounting Analyst IV,Mid,Platinum," $168,035.75 "," $27,763.15 ",1," $2,059.74 "," $254,923.04 "," $135,917.43 "," $118,927.75 "," $142,349.24 "," $6,375.07 "," $226,957.99 ",3,1,3,1,4
IND27052,Amy Williams,38,11142,4/5/2003,Joshua Little,Australian,Account Representative IV,High,Silver," $64,108.75 "," $20,876.31 ",1, $864.01 ," $226,693.68 "," $32,563.93 "," $43,813.29 "," $9,544.19 "," $2,223.51 "," $374,480.11 ",1,1,4,2,5
IND58319,Jason Stone,77,9376,29-08-2015,Shawn Wallace,American,Developer I,High,Jade," $224,773.67 "," $22,141.44 ",1," $2,086.31 "," $650,006.67 "," $935,505.52 "," $254,312.18 "," $582,011.59 "," $47,460.75 "," $680,615.41 ",3,2,4,1,6
IND45051,James Sanchez,47,17171,29-09-2013,Joe Hanson,American,Developer III,High,Platinum," $65,898.23 "," $13,763.61 ",1," $7,471.15 "," $1,279,521.38 "," $227,354.43 "," $114,558.44 "," $48,114.54 "," $6,104.19 "," $1,630,255.88 ",3,2,1,2,7
IND12704,Laura Lawrence,78,26956,23-08-2020,Shawn Long,European,Account Coordinator,Mid,Platinum," $45,810.98 "," $18,919.41 ",1," $4,601.97 "," $582,740.22 "," $319,216.36 "," $235,784.81 "," $63,480.53 "," $7,853.71 "," $865,551.18 ",3,2,2,1,8
IND80231,John Warren,40,36329,12/12/2020,James Castillo,Asian,Senior Developer,Mid,Jade," $57,744.84 "," $7,563.78 ",2," $2,413.34 "," $648,104.30 "," $609,698.13 "," $248,960.07 "," $279,851.44 "," $5,495.16 "," $1,394,768.76 ",0,2,3,1,9
IND91902,Margaret Dixon,85,41106,1/1/2013,George Lewis,Australian,Office Assistant I,Mid,Silver," $106,275.03 "," $28,488.75 ",2," $4,931.53 "," $1,322,088.00 "," $1,012,792.30 "," $428,172.35 "," $466,378.50 "," $7,746.17 "," $1,059,456.99 ",3,2,4,2,10
